address,Latitude,Longitude
경상북도 안동시 남선면 농공단지길 44,36.5332415,128.7787978
"경상북도 안동시 남선면 새절길 1, (도로리 469-1)",36.528346,128.7545103
경상북도 안동시 남선면 샘들윗길 2,36.5331481,128.8016059
경상북도 안동시 남선면 샘들윗길 40,36.5333321,128.7987568
경상북도 안동시 남선면 선진길 16-10,36.5198055,128.6987515
경상북도 안동시 남선면 신석리 463번지,36.5317817,128.7814007
경상북도 안동시 남선면 신평길 67-16,36.5264276,128.7849703
경상북도 안동시 남선면 원림리 306-1번지,36.5165012,128.7078524
경상북도 안동시 남선면 지골길 18,36.5184691,128.724272
경상북도 안동시 남선면 추목로 122-30,36.5189896,128.8119518
경상북도 안동시 남선면 충효로 4147-19,36.529021,128.7462694
경상북도 안동시 남후면 광음리 695번지,36.5028023,128.667099
경상북도 안동시 남후면 남일로 1338,36.519316,128.6448332
경상북도 안동시 남후면 남일로 1369-6,36.5265068,128.6803783
경상북도 안동시 남후면 남일로 302,36.497319,128.6033437
"경상북도 안동시 남후면 농공길 19, (남후농공단지)",36.5023892,128.6622543
경상북도 안동시 남후면 농공길 24,36.5012669,128.662201
"경상북도 안동시 남후면 농공길 25, (남후농공단지)",36.5023892,128.6622543
경상북도 안동시 남후면 농공길 28,36.5012706,128.6618617
경상북도 안동시 남후면 농공길 36-10,36.5013807,128.6613391
경상북도 안동시 남후면 농공길 36-11,36.5021217,128.6606645
경상북도 안동시 남후면 농공길 36-7,36.5018452,128.6602938
경상북도 안동시 남후면 농공길 36-9,36.5018452,128.6602938
경상북도 안동시 남후면 농공길 37-10,36.4999441,128.6598903
경상북도 안동시 남후면 농공길 37-9,36.4999463,128.6607922
"경상북도 안동시 남후면 농공길 37-9, 남후농공단지내 (",36.4999463,128.6607922
"경상북도 안동시 남후면 농공길 39, 남후농공단지",36.5023892,128.6622543
경상북도 안동시 남후면 농공길 45,36.500411,128.6593886
경상북도 안동시 남후면 농공길 5,36.5019682,128.6634651
"경상북도 안동시 남후면 농공길 51, 남후농공단지내",36.5007424,128.6587741
경상북도 안동시 남후면 농공길 52-10,36.5021371,128.659833
경상북도 안동시 남후면 농공길 52-11,36.5022026,128.6590722
경상북도 안동시 남후면 농공길 52-9,36.5018116,128.6583902
경상북도 안동시 남후면 농공길 52-9 (,36.5018116,128.6583902
"경상북도 안동시 남후면 농공길 57, 농공단지내",36.5012492,128.6580796
경상북도 안동시 남후면 농공길 6,36.502054,128.6626342
"경상북도 안동시 남후면 농공길 6, 남후농공단지",36.5023892,128.6622543
경상북도 안동시 남후면 농공길 65,36.5016936,128.6570664
경상북도 안동시 남후면 농공길 65-12,36.5016853,128.6566221
경상북도 안동시 남후면 농공길 65-9,36.5007144,128.6566708
경상북도 안동시 남후면 농공길 76,36.5022486,128.6580825
경상북도 안동시 남후면 무릉리 996번지,36.5249471,128.6659525
경상북도 안동시 남후면 숨실길 59,36.5252712,128.6658548
경상북도 안동시 남후면 철안길 15,36.5201237,128.691633
경상북도 안동시 남후면 큰광음길 107,36.5029267,128.6593139
경상북도 안동시 남후면 큰광음길 111,36.5030803,128.658766
경상북도 안동시 남후면 큰광음길 115,36.5031163,128.6582841
경상북도 안동시 남후면 큰광음길 140,36.5045283,128.6561817
경상북도 안동시 남후면 큰광음길 183-7,36.5062273,128.6520488
"경상북도 안동시 남후면 큰광음길 79, 남후농공단지내",36.5021422,128.662165
"경상북도 안동시 남후면 큰광음길 83, 남후농공단지",36.5023892,128.6622543
경상북도 안동시 남후면 큰광음길 89,36.5024604,128.6606819
경상북도 안동시 노하1길 110 (노하동),36.5825672,128.6767834
경상북도 안동시 노하길 373 (송현동),36.5732451,128.6966505
경상북도 안동시 녹전면 녹지로 291-6,36.7111162,128.7382338
경상북도 안동시 녹전면 죽송리 46-1번지,36.7296988,128.7780879
"경상북도 안동시 단원로 89, 삼영빌딩 5층 (운안동)",36.5715568,128.7136169
경상북도 안동시 대석3길 16 (대석동),36.5659449,128.7257361
경상북도 안동시 마들7길 76 (용상동),36.5495782,128.7637698
경상북도 안동시 마들길 196 (용상동),36.5490589,128.7644036
경상북도 안동시 마들길 303-11 (용상동),36.5501558,128.7706884
경상북도 안동시 마들큰길 28 (용상동),36.5529954,128.7554851
경상북도 안동시 마지1길 166 (수상동),36.5433931,128.7109288
경상북도 안동시 마지1길 24 (수상동),36.5482597,128.7104529
"경상북도 안동시 마지1길 30, B동 (수상동)",36.5481052,128.7108178
경상북도 안동시 마지1길 46-24 (수상동),36.5475325,128.7102921
경상북도 안동시 말구리1길 15 (태화동),36.5690535,128.7050928
"경상북도 안동시 맑은샘길 37, D동 101호 (운흥동)",36.5619504,128.7274203
경상북도 안동시 먼달길 41 (정하동),36.5507251,128.7239864
경상북도 안동시 무주무6길 40 (수하동),36.5403425,128.6903746
"경상북도 안동시 무주무6길 40, 제4동 1층 (수하동)",36.5403425,128.6903746
"경상북도 안동시 무주무6길 40, 제4동 2층 (수하동)",36.5403425,128.6903746
경상북도 안동시 무주무6길 6 (수하동),36.5406825,128.6884488
"경상북도 안동시 미내길 127-4, (소산리 874) (풍산읍)",36.5860059,128.5391858
경상북도 안동시 바람이길 145-38 (정하동) 제3동,36.5426928,128.7259818
경상북도 안동시 배고개길 95 (수하동),36.5404391,128.6956134
경상북도 안동시 북순환로 251 (안막동),36.5763746,128.7283846
경상북도 안동시 북후면 광평2길 106-25,36.6567692,128.6862384
경상북도 안동시 북후면 물한길 26,36.6583744,128.7099976
경상북도 안동시 북후면 물한길 3,36.6600864,128.7027991
경상북도 안동시 북후면 물한덕거리길 84,36.6613821,128.7146477
경상북도 안동시 북후면 물한덕거리길 86,36.6613821,128.7146477
경상북도 안동시 북후면 북평로 714-1,36.6330128,128.701099
경상북도 안동시 북후면 북평로 819,36.6802332,128.7005432
"경상북도 안동시 서경지3길 15, (1층) (태화동)",36.5603337,128.714299
경상북도 안동시 서동문로 74 (당북동),36.5620844,128.7188872
경상북도 안동시 서동문로 76 (당북동),36.5620844,128.7188872
경상북도 안동시 서후면 경북대로 1071-29,36.6234312,128.7028049
경상북도 안동시 서후면 경북대로 1427,36.6281638,128.7010203
경상북도 안동시 서후면 경북대로 957-11,36.6281638,128.7010203
경상북도 안동시 서후면 경북대로 957-14,36.6281638,128.7010203
경상북도 안동시 서후면 광평리 234-1번지,36.6532518,128.6969556
경상북도 안동시 서후면 국화향길 7-1,36.6380392,128.673218
경상북도 안동시 서후면 금계리 388 번지,36.6059082,128.671556
경상북도 안동시 서후면 명리 495-13번지,36.5899341,128.6425032
경상북도 안동시 서후면 명리두솔원길 5-5,36.5898589,128.6437352
경상북도 안동시 서후면 봉정사길 103-5,36.6408208,128.6694423
경상북도 안동시 서후면 북평로 116-15,36.6265299,128.7035017
경상북도 안동시 서후면 북평로 116-16,36.625463,128.7031644
경상북도 안동시 서후면 생명의콩길 258,36.6210857,128.6244219
"경상북도 안동시 서후면 서선길 189, 1402호(안동과학대학교 창업보육센터) (대학교)",36.5896336,128.6540545
"경상북도 안동시 서후면 서선길 189, 1402호(안동과학대학교, 창업보육센터) (대학교)",36.5896336,128.6540545
"경상북도 안동시 서후면 서선길 189, 창업보육센타 1404호",36.590128,128.6544
경상북도 안동시 서후면 이송천길 288,36.6220293,128.6933184
경상북도 안동시 서후면 이송천한터길 45-53,36.6044784,128.7025871
경상북도 안동시 서후면 풍산태사로 2886-10,36.6142689,128.6662167
경상북도 안동시 서후면 풍산태사로 3281-9,36.6391924,128.6824627
경상북도 안동시 서후면 풍산태사로 3310-10,36.6389536,128.6860625
경상북도 안동시 솔밭길 226 (옥동),36.5557036,128.6862622
"경상북도 안동시 송천길 5 (송천동, 농업협동조합)",36.5461145,128.7878264
경상북도 안동시 수상동 820-150번지,36.550198,128.7101847
경상북도 안동시 쉼텃길 172 (옥동),36.5608141,128.6866713
경상북도 안동시 안막동 527-4번지,36.5865885,128.7205787
경상북도 안동시 앙실3길 19-60 (수하동),36.5568784,128.6767537
경상북도 안동시 앙실3길 21-12 (수하동),36.5574025,128.6736428
경상북도 안동시 앙실3길 77 (수하동) (,36.5601373,128.6767341
경상북도 안동시 앙실로 367 (수하동),36.5560963,128.6773646
경상북도 안동시 앙실로 372 (수하동),36.556239,128.6782718
경상북도 안동시 앙실로 392 (수하동),36.5570916,128.6785731
경상북도 안동시 영가로 19 (동부동) 5층,36.5648871,128.732922
경상북도 안동시 영호3길 15 (옥야동),36.5616718,128.7216644
"경상북도 안동시 옥동2길 31, 1층 (옥동)",36.5599613,128.7008131
경상북도 안동시 와룡면 가장실길 53,36.6031662,128.7659364
경상북도 안동시 와룡면 서동골길 25,36.6095922,128.7575402
경상북도 안동시 와룡면 태리금산로 8,36.6397737,128.7640945
경상북도 안동시 와룡면 퇴계로 1437-12,36.6634341,128.7827517
"경상북도 안동시 와북로 680-20, (서현리 280) (와룡면)",36.6663802,128.754237
경상북도 안동시 이천동 306-1번지,36.608644,128.720662
경상북도 안동시 이천동 539-1번지,36.5874514,128.7142114
경상북도 안동시 일직면 구운산길 2,36.4767925,128.6510522
경상북도 안동시 일직면 용각길 55,36.4610231,128.6132399
경상북도 안동시 일직면 용각길 8,36.4547629,128.598017
경상북도 안동시 일직면 운산리 182번지,36.4792085,128.6573386
경상북도 안동시 일직면 조탑본길 164,36.4808054,128.6439524
경상북도 안동시 일직면 조탑본길 168,36.4807969,128.6447079
경상북도 안동시 일직면 조탑본길 90,36.482833,128.6386135
경상북도 안동시 일직면 풍일로 2340,36.4747613,128.6289113
경상북도 안동시 일직면 풍일로 2473,36.4791435,128.6573603
경상북도 안동시 임하면 금소1길 2-15,36.5045344,128.8547575
경상북도 안동시 임하면 원오대길 6,36.4797898,128.8924104
경상북도 안동시 임하면 임하중마길 71,36.5206154,128.8644003
경상북도 안동시 임하면 추목로 11,36.5315574,128.8106872
경상북도 안동시 임하면 추목리 산 135-1번지,36.4940389,128.8136367
경상북도 안동시 임하면 충효로 2520,36.477613,128.884259
경상북도 안동시 임하면 충효로 3337-15,36.5271209,128.8238094
경상북도 안동시 전거리4길 7-32 (용상동),36.5591549,128.7433407
"경상북도 안동시 전거리5길 29, 1층 (용상동)",36.5587597,128.7434229
경상북도 안동시 제비원로 475 (이천동),36.5927633,128.7138703
"경상북도 안동시 중들길 65, 102호,103호 (용상동, 경동아파트)",36.5578678,128.7569825
경상북도 안동시 충효로 4304-3 (정상동),36.5429442,128.7648292
경상북도 안동시 퇴계로 389 (안막동),36.588949,128.7409744
경상북도 안동시 포진길 53 (송천동) (,36.5418974,128.8104735
경상북도 안동시 풍산읍 경서로 4380-59 (,36.5916805,128.595129
"경상북도 안동시 풍산읍 괴정2길 106-15, 502동, 503동",36.602847,128.5317518
경상북도 안동시 풍산읍 괴정2길 106-17 403동,36.602847,128.5317518
경상북도 안동시 풍산읍 괴정2길 106-17 404동,36.602847,128.5317518
경상북도 안동시 풍산읍 괴정2길 41-69,36.6030436,128.5306955
경상북도 안동시 풍산읍 괴정리 1003번지,36.5985998,128.536271
경상북도 안동시 풍산읍 괴정리 1012번지,36.5985998,128.536271
경상북도 안동시 풍산읍 괴정리 1015 번지,36.5985998,128.536271
경상북도 안동시 풍산읍 괴정리 1016번지,36.5985998,128.536271
경상북도 안동시 풍산읍 괴정리 1018번지,36.5985998,128.536271
경상북도 안동시 풍산읍 괴정리 132번지,36.6038983,128.5443983
경상북도 안동시 풍산읍 괴정리 356-4번지,36.5907044,128.5382943
경상북도 안동시 풍산읍 괴정리 926-3번지,36.5818882,128.5246706
경상북도 안동시 풍산읍 괴정리 988 번지,36.5985998,128.536271
경상북도 안동시 풍산읍 괴정안길 53-3,36.5953471,128.5351658
경상북도 안동시 풍산읍 교리운곡길 29,36.5849369,128.6576975
"경상북도 안동시 풍산읍 금당길 152-16, (제2호)",36.5860518,128.6502868
경상북도 안동시 풍산읍 금당길 152-5,36.5870265,128.6497083
"경상북도 안동시 풍산읍 나바우길 13, 2층",36.5809505,128.5548204
"경상북도 안동시 풍산읍 나바우길 13, 안동한지(소산리 36-1)",36.5809505,128.5548204
경상북도 안동시 풍산읍 나바우길 21-1,36.5816234,128.5543145
경상북도 안동시 풍산읍 단지길 7-3,36.5942189,128.5950143
경상북도 안동시 풍산읍 매곡리 1124번지,36.5931052,128.5582986
경상북도 안동시 풍산읍 매곡리 1132번지,36.5931052,128.5582986
경상북도 안동시 풍산읍 미내길 63,36.5865287,128.5447245
경상북도 안동시 풍산읍 산업단지1길 38,36.580112,128.5720154
경상북도 안동시 풍산읍 산업단지1길 48-7,36.580112,128.5720154
경상북도 안동시 풍산읍 산업단지2길 15,36.5966049,128.5475901
경상북도 안동시 풍산읍 산업단지2길 31,36.5966049,128.5475901
경상북도 안동시 풍산읍 산업단지2길 5,36.5948086,128.5469777
경상북도 안동시 풍산읍 산업단지2길 55,36.5966049,128.5475901
경상북도 안동시 풍산읍 산업단지5길 32,36.6027981,128.5412039
경상북도 안동시 풍산읍 산업단지5길 39,36.6027981,128.5412039
경상북도 안동시 풍산읍 산업단지5길 46,36.6027981,128.5412039
경상북도 안동시 풍산읍 산업단지6길 56,36.6027788,128.5444419
경상북도 안동시 풍산읍 산업단지6길 6,36.603923,128.5411425
경상북도 안동시 풍산읍 산업단지7길 29,36.580112,128.5720154
경상북도 안동시 풍산읍 산업단지길 105,36.5975698,128.5423654
경상북도 안동시 풍산읍 산업단지길 150,36.5975698,128.5423654
경상북도 안동시 풍산읍 산업단지길 157,36.5975698,128.5423654
경상북도 안동시 풍산읍 산업단지길 217,36.603057,128.5383566
경상북도 안동시 풍산읍 산업단지길 253,36.6024101,128.5347161
"경상북도 안동시 풍산읍 산업단지길 88, 303호 (바이오벤처프라자)",36.5960906,128.5464849
"경상북도 안동시 풍산읍 산업단지길 88, 304호 (경북바이오벤처프라자)",36.5960906,128.5464849
경상북도 안동시 풍산읍 상리길 39,36.5850015,128.5825708
"경상북도 안동시 풍산읍 석교길 31, 풍산읍 노리 40-6번지",36.5942975,128.6325677
"경상북도 안동시 풍산읍 석교길 31-4, (노리 40-5)",36.5942975,128.6325677
경상북도 안동시 풍산읍 수리 1353-13번지,36.5671975,128.6076093
경상북도 안동시 풍산읍 신석현1길 16,36.580112,128.5720154
경상북도 안동시 풍산읍 안교리 497-3번지,36.5802583,128.5693631
경상북도 안동시 풍산읍 양광길 121 (,36.5826102,128.5248342
경상북도 안동시 풍산읍 오미리 894번지,36.5958689,128.49858
경상북도 안동시 풍산읍 유통단지길 124-31,36.5864907,128.6075918
경상북도 안동시 풍산읍 유통단지길 124-34,36.5864907,128.6075918
경상북도 안동시 풍산읍 절뒤길 15,36.5972851,128.5376828
경상북도 안동시 풍산읍 절뒤길 18,36.5978647,128.5386502
경상북도 안동시 풍산읍 절뒤길 33,36.5982434,128.5378023
경상북도 안동시 풍산읍 절뒤길 34,36.59925,128.538414
경상북도 안동시 풍산읍 절뒤길 49,36.6005927,128.5374375
"경상북도 안동시 풍산읍 절뒤길 52, (괴정리 230)",36.600922,128.5389666
경상북도 안동시 풍산읍 절뒤길 53,36.6010563,128.5373524
경상북도 안동시 풍산읍 절뒤길 59,36.5991112,128.5382999
경상북도 안동시 풍산읍 죽전길 24-11,36.5943491,128.5981748
경상북도 안동시 풍산읍 청회길 361,36.5713361,128.6459084
경상북도 안동시 풍산읍 풍산공단길 13,36.5998236,128.5371304
경상북도 안동시 풍산읍 풍산공단길 17,36.5998209,128.5385219
경상북도 안동시 풍산읍 풍산공단길 26,36.5993303,128.5391947
경상북도 안동시 풍산읍 풍산공단길 5-11,36.6004842,128.536528
경상북도 안동시 풍산읍 풍산공단길 5-21,36.601827,128.5359293
경상북도 안동시 풍산읍 풍산공단길 5-22,36.6014915,128.5371688
경상북도 안동시 풍산읍 풍산공단길 5-26,36.6020765,128.5371404
경상북도 안동시 풍산읍 풍산공단길 5-31,36.6024698,128.5358734
경상북도 안동시 풍산읍 풍산공단길 5-8,36.6001911,128.5373553
경상북도 안동시 풍산읍 풍산단호로 131,36.566161,128.5732369
경상북도 안동시 풍산읍 풍산중앙길 87,36.5805441,128.5706491
경상북도 안동시 풍산읍 풍산태사로 1277,36.5786339,128.5940131
경상북도 안동시 풍산읍 풍산태사로 1624,36.5676847,128.620277
경상북도 안동시 풍산읍 풍산태사로 1626-128,36.5673153,128.6080102
경상북도 안동시 풍산읍 풍산태사로 241,36.5959692,128.4978843
경상북도 안동시 풍산읍 풍산태사로 702,36.5906579,128.538998
경상북도 안동시 풍산읍 풍산태사로 702-5,36.5907405,128.5386834
경상북도 안동시 풍천면 지풍로 1510,36.5562583,128.5106032
경상북도 안동시 풍천면 지풍로 1554,36.5545996,128.4987761
경상북도 안동시 풍천면 하회리 163번지,36.5584166,128.5259887
경상북도 안동시 풍천면 하회서원마을길 45,36.5552539,128.5266666
경상북도 예천군 감천면 충효로 1823,36.7534109,128.5494174
경상북도 예천군 감천면 충효로 934 (㈜우성아스콘) (,36.6945018,128.4922094
경상북도 예천군 개포면 경서로 1398-16,36.6192792,128.3220473
경상북도 예천군 개포면 예지로 1216,36.6177005,128.4184973
경상북도 예천군 보문면 미호길 113-13,36.6652599,128.5094709
경상북도 예천군 보문면 미호길 41,36.6670046,128.5018396
경상북도 예천군 보문면 미호길 91 (다인산업) (,36.6664977,128.5068211
경상북도 예천군 보문면 보문로 222 (풍성산업),36.6626165,128.4862367
경상북도 예천군 보문면 산단길 13-3,36.6652563,128.5108955
경상북도 예천군 보문면 산단길 14-11,36.6652563,128.5108955
경상북도 예천군 보문면 산단길 14-12 (주)성지산업 나동,36.6652563,128.5108955
경상북도 예천군 보문면 산단길 14-18,36.6652563,128.5108955
"경상북도 예천군 보문면 산단길 14-5, 가동",36.6652563,128.5108955
"경상북도 예천군 보문면 산단길 14-5, 나동",36.6652563,128.5108955
경상북도 예천군 보문면 산단길 26,36.6652563,128.5108955
경상북도 예천군 보문면 산단길 42,36.6652563,128.5108955
경상북도 예천군 보문면 산단길 65,36.6652563,128.5108955
경상북도 예천군 보문면 승본리 583번지,36.6807474,128.4937966
경상북도 예천군 보문면 승본리 584번지,36.6807474,128.4937966
경상북도 예천군 보문면 승본리 586번지,36.6807474,128.4937966
경상북도 예천군 보문면 승본리 588번지,36.6807474,128.4937966
경상북도 예천군 보문면 승본리 607번지,36.6807474,128.4937966
경상북도 예천군 보문면 승본리 609번지,36.6807474,128.4937966
경상북도 예천군 산단길 64 (보문면),36.6652563,128.5108955
경상북도 예천군 예천읍 경서로 2355-11,36.6368381,128.4124911
경상북도 예천군 예천읍 경서로 2371-2,36.6364946,128.4130518
경상북도 예천군 예천읍 경서로 2401 (예천연탄),36.6374795,128.4163849
경상북도 예천군 예천읍 경서로 2452,36.6393762,128.4211624
경상북도 예천군 예천읍 경서로 2462-78,36.640276,128.423084
경상북도 예천군 예천읍 농공단지길 15,36.6399099,128.4180397
경상북도 예천군 예천읍 농공단지길 16,36.640456,128.4188064
경상북도 예천군 예천읍 농공단지길 20 (한국종합식품㈜),36.6408402,128.4182736
경상북도 예천군 예천읍 농공단지길 34,36.6412745,128.4161783
경상북도 예천군 예천읍 농공단지길 36 (㈜사디에스),36.6404386,128.4150332
경상북도 예천군 예천읍 농공단지길 38 (,36.6400061,128.416044
경상북도 예천군 예천읍 농공단지길 43,36.6393961,128.4167867
경상북도 예천군 예천읍 농공단지길 9 (우일음료㈜) (,36.6393126,128.4186347
경상북도 예천군 예천읍 무리실길 13,36.6469653,128.4354352
경상북도 예천군 예천읍 봉덕로 12 역전떡집 2층,36.6492308,128.4430476
경상북도 예천군 예천읍 상동길 40,36.6352482,128.4228049
경상북도 예천군 예천읍 양궁로 378-24,36.6247258,128.4812368
경상북도 예천군 예천읍 양궁로 378-25,36.6248773,128.482093
경상북도 예천군 예천읍 양궁로 9 (만도카센터),36.6505613,128.4575222
경상북도 예천군 예천읍 충효로 390-1,36.6564401,128.464192
경상북도 예천군 예천읍 효자로 180-1,36.6621211,128.4612395
"경상북도 예천군 예천읍 효자로 40, 5호 (세종타운)",36.6547045,128.4488951
경상북도 예천군 예천읍 효자로 5-1,36.6519916,128.4475115
경상북도 예천군 용궁면 용궁로 127-8,36.6082093,128.2792945
경상북도 예천군 용궁면 용궁로 139 (용궁양조장),36.6077577,128.2804733
경상북도 예천군 용궁면 용궁로 236 (서종농산),36.6080075,128.2905749
경상북도 예천군 용궁면 용궁로 85,36.60787,128.2744083
경상북도 예천군 용궁면 월오리 484-5번지,36.6139191,128.311056
경상북도 예천군 용궁면 월오리 490-1번지,36.6150521,128.3102948
경상북도 예천군 용문면 복천길 16-8 (농산물가공공장),36.6874245,128.407258
경상북도 예천군 용문면 유용로 803,36.6879688,128.395215
경상북도 예천군 유천면 예성로 751,36.6350649,128.3958941
경상북도 예천군 은풍면 은풍로 291-6,36.7628609,128.4471702
경상북도 예천군 은풍면 은풍로 381,36.7598037,128.4495509
경상북도 예천군 지보면 마전2길 39-12,36.5388546,128.3769988
경상북도 예천군 지보면 마전2길 39-22,36.5388546,128.3769988
경상북도 예천군 지보면 소화2길 102,36.5482324,128.3765328
경상북도 예천군 지보면 예지로 562,36.5631191,128.4042395
경상북도 예천군 지보면 예지로 584,36.5651046,128.4073803
경상북도 예천군 지보면 지보로 168-14,36.545595,128.3868013
경상북도 예천군 풍양면 삼강로 385,36.5043265,128.306279
경상북도 예천군 풍양면 삼강로 521,36.5149977,128.3021375
경상북도 예천군 풍양면 상풍로 1368-50,36.4995709,128.2951065
경상북도 예천군 풍양면 풍지로 278-18,36.5226475,128.3316075
경상북도 예천군 풍양면 풍지로 70-20,36.5181109,128.3114649
경상북도 예천군 호명면 양궁로 657,36.6179591,128.5031426
경상북도 예천군 호명면 양궁로 657 (,36.6179591,128.5031426
경상북도 예천군 호명면 양궁로 682-10 (한양레미콘),36.615095,128.5064881
경상북도 예천군 호명면 양궁로 682-9,36.6147798,128.507578
경상북도 예천군 호명면 양궁로 717,36.6146156,128.5092693
경상북도 예천군 호명면 피실길 30 (호명면),36.6100583,128.528851
경상북도 예천군 호명면 하간산길 11-28,36.6108936,128.4927978
경상북도 예천군 호명면 호명로 557-9 103호,36.5964775,128.4696612
경상북도 예천군 효자면 도효자로 2090,36.78445,128.4043709
경상북도 울진군 근남면 노음2길 4,36.9629258,129.3954316
경상북도 울진군 근남면 망양정로 457-5,36.9210443,129.4179926
"경상북도 울진군 근남면 매오길 146, 산포리 1528-1 (울진농원)",36.947711,129.4021707
경상북도 울진군 근남면 매오길 259-10 (경축순환자원화센터),36.9397432,129.4062198
경상북도 울진군 근남면 불영계곡로 3675 (선경콘테이너),36.9673431,129.396953
경상북도 울진군 근남면 울진북로 141,36.9625731,129.3954611
경상북도 울진군 기성면 구산봉산로 438 ((주)울진로하스코리아) (,36.783985,129.4654534
경상북도 울진군 기성면 기성로 287,36.7880038,129.4524513
경상북도 울진군 기성면 기성로 416 (기성휴게소),36.7782602,129.4555319
"경상북도 울진군 기성면 기성로 990, 552-1,552-2,553,554,555-1 555-2,559,560-1,560-2 563",36.8221675,129.4381557
경상북도 울진군 매화면 매화매실길 297-6,36.9274175,129.3771295
경상북도 울진군 매화면 원남로 625 (,36.914899,129.3840981
경상북도 울진군 북면 고목1길 29-35,37.0727672,129.3729535
경상북도 울진군 북면 고목2길 6,37.0761831,129.3902713
경상북도 울진군 북면 고목2길 6 (북면),37.0761831,129.3902713
경상북도 울진군 북면 고목2길 6 (첨단기공㈜),37.0761831,129.3902713
"경상북도 울진군 북면 나실길 10-14, 698-1",37.1250817,129.3713892
경상북도 울진군 북면 덕구온천로 298-3 (대신하이텍),37.090932,129.3420113
경상북도 울진군 북면 덕구온천로 300 (서울종합씽크),37.0908809,129.3422219
경상북도 울진군 북면 마분길 66-6 (,37.0807071,129.3952135
경상북도 울진군 북면 박금소야로 969,37.0868396,129.3445283
경상북도 울진군 북면 부구리 1036-2번지,37.0976462,129.3532393
경상북도 울진군 북면 울진북로 1963,37.0924142,129.3717013
경상북도 울진군 북면 울진북로 2515,37.0934522,129.3778381
경상북도 울진군 북면 장터길 94,37.1032176,129.3749301
경상북도 울진군 북면 주인1길 43 (길림건설㈜),37.0907807,129.3412033
경상북도 울진군 울진읍 고성1길 61-10 (대성전기㈜),36.9998378,129.3939141
경상북도 울진군 울진읍 고성1길 61-12 (태광광고),36.9998981,129.393613
경상북도 울진군 울진읍 대나리항길 38 (동광복층유리),36.9977995,129.4104732
경상북도 울진군 울진읍 산내성로 264,37.0333187,129.3859682
경상북도 울진군 울진읍 새마실3길 47-1,37.0012843,129.401088
경상북도 울진군 울진읍 새마실5길 16-9,36.9988751,129.404185
경상북도 울진군 울진읍 온양리 671-2번지,37.0262561,129.401305
경상북도 울진군 울진읍 울진북로 655-14 (㈜아영레미콘),37.0051207,129.3985026
경상북도 울진군 울진읍 울진북로 745-34 (경북상사) (,37.014313,129.3997204
경상북도 울진군 울진읍 울진북로 745-37 (명지석재),37.014709,129.3982287
경상북도 울진군 울진읍 울진북로 745-46 (나진콘크리트산업),37.0151626,129.3996483
경상북도 울진군 울진읍 울진북로 745-47 ((주)현대목재),37.0155132,129.3988783
"경상북도 울진군 울진읍 울진북로 745-54, 울진농공단지",37.0159249,129.3992244
경상북도 울진군 울진읍 울진북로 745-55 (영동건설(주)),37.0161267,129.3993525
경상북도 울진군 울진읍 울진북로 745-62,37.016434,129.4002661
경상북도 울진군 울진읍 울진북로 745-68,37.0168627,129.3995166
경상북도 울진군 울진읍 울진북로 745-72 (신한벽돌),37.0172033,129.3985283
경상북도 울진군 울진읍 울진북로 745-74,37.0167328,129.3983085
경상북도 울진군 울진읍 울진북로 745-80,37.0162884,129.3978654
경상북도 울진군 울진읍 울진북로 745-88,37.0157508,129.3972983
경상북도 울진군 울진읍 울진북로 779-23 (울진군산림조합목재집하장재제소),37.0165109,129.407022
경상북도 울진군 울진읍 울진북로 779-33,37.0165109,129.407022
경상북도 울진군 울진읍 울진중앙로 41-14,36.9862477,129.3968954
경상북도 울진군 울진읍 읍남리 352-5번지,36.9784626,129.3955704
경상북도 울진군 울진읍 읍내로 29,36.9903117,129.4026222
경상북도 울진군 울진읍 토일1길 138 (1급동해정비),36.9800062,129.3951831
경상북도 울진군 울진읍 토일4길 96 (울진아스콘㈜),36.9861446,129.3812197
경상북도 울진군 울진읍 현내항길 96,36.9910612,129.4094793
경상북도 울진군 울진읍 호월1길 172,37.0164205,129.3833621
경상북도 울진군 울진읍 호월4길 106-4,37.0204753,129.3568077
경상북도 울진군 원남면 갈면대평길 285-9,36.8641212,129.3485297
경상북도 울진군 죽변면 동해대로 5047,37.059005,129.4044218
경상북도 울진군 죽변면 매정1길 87,37.0597699,129.4222508
경상북도 울진군 죽변면 매정1길 91,37.0597699,129.4222508
경상북도 울진군 죽변면 봉황길 67,37.0482612,129.4071808
경상북도 울진군 죽변면 산내성로 481,37.0452309,129.3898552
경상북도 울진군 죽변면 울진북로 1532 (첨단기공㈜),37.0741402,129.4025557
경상북도 울진군 죽변면 울진북로 1546 (부광테크),37.0742297,129.4017454
경상북도 울진군 죽변면 울진북로 1552 (현대자동차그린써비스죽변점),37.0742976,129.4011821
경상북도 울진군 죽변면 죽변2길 174 (대성광고),37.0626518,129.4237567
경상북도 울진군 죽변면 죽변리 390-235번지,37.0567993,129.4182676
경상북도 울진군 죽변면 죽변북로 180,37.0696853,129.4097546
경상북도 울진군 죽변면 죽변중앙로 135-4,37.0586027,129.4190669
경상북도 울진군 죽변면 죽변중앙로 176-5,37.0587453,129.4234105
경상북도 울진군 죽변면 죽변중앙로 202-3,37.057819,129.4254405
경상북도 울진군 죽변면 죽변중앙로 218-2,37.0567889,129.4262049
경상북도 울진군 죽변면 죽변항길 115-9,37.0585305,129.4241935
